Video,Frame,EAR,MAR,CIR,ME,HEAD,EAR_N,MAR_N,CIR_N,ME_N,HEAD_N,Label
16,105,0.250854703,1.14624108,0.410747655,4.569342595,23.68057362,0.930789703,1.389952516,1.035041052,1.098259906,1.413927368,0
16,120,0.272727273,1.09309329,0.443114326,4.008008731,28.58039806,0.456680469,0.469091324,0.317055723,0.222471553,0.682325345,1
16,135,0.237056355,0.997252742,0.37618028,4.206817163,24.93784088,1.229882331,3.821474971,1.801844302,0.53265079,0.876040772,0
16,1485,0.269672331,1.666666667,0.573154945,6.180339887,7.072029363,0.522899294,19.59379483,2.567617157,3.611724272,8.519428072,1
16,15,0.292745277,1.203022891,0.380185709,4.109452776,29.74505754,0.022770746,3.376109925,1.712992429,0.380743696,1.180592297,0
16,150,0.237534198,0.902070797,0.387767493,3.797645996,25.33081066,1.219524609,7.150821495,1.544806792,0.105734608,0.707919649,0
16,1500,0.310086836,1.246533655,0.41650779,4.019950248,7.210429197,0.353124435,4.898062561,0.907264784,0.241102608,8.460217577,1
16,1515,0.299535239,1.386750491,0.423339101,4.629673938,8.123575583,0.124408296,9.802673755,0.755726769,1.192388357,8.06955346,1
16,1575,0.256849349,1.065284685,0.325903714,4.147507832,7.252636243,0.800849926,1.441801876,2.917122336,0.440116873,8.442160474,1
16,165,0.3125,0.590168056,0.398462136,1.88853778,24.70023224,0.405432103,18.06079298,1.30756901,3.084309119,0.977694977,0
16,180,0.301180508,0.768548928,0.547775265,2.551788402,37.33783702,0.1600711,11.82125108,2.004623264,2.049511101,4.428950436,0
16,195,0.349528773,0.769066587,0.471835575,2.200295501,28.01190097,1.208066793,11.80314401,0.320063741,2.597907356,0.43910978,0
16,210,0.363852354,0.830709688,0.506606418,2.283095546,28.95563622,1.518544346,9.646944691,1.091380482,2.468723426,0.842860487,0
16,225,0.270397534,0.931254573,0.423023777,3.444020218,26.3643988,0.507179831,6.130009175,0.762721571,0.65745856,0.2657279,0
16,240,0.259792249,1.009172946,0.370399931,3.884538313,23.02175624,0.737059691,3.404521018,1.930068972,0.02983405,1.695783944,0
16,2505,0.40450622,1.186861503,0.568824684,2.934099512,32.03076551,2.399756465,2.810804586,2.471559585,1.453032537,2.158468466,1
16,2520,0.348067185,1.528548185,0.506976766,4.391532007,36.52063747,1.176385461,14.76258145,1.099595865,0.820841329,4.07933449,1
16,2535,0.326961534,1.894263787,0.470175845,5.793537131,32.92787886,0.718899924,27.55486014,0.283246178,3.00823788,2.542273298,0
16,255,0.192165611,1.118033989,0.333136789,5.818075283,25.75720024,2.202932903,0.403303412,2.756672051,3.046522097,0.525500805,0
16,2550,0.374558402,2.213975021,0.486912764,5.910894032,25.86675941,1.750608356,38.73796304,0.654518917,3.191337124,0.478628983,0
16,2565,0.401960262,2.236067977,0.625270937,5.562908048,32.8591688,2.344570352,39.5107473,3.723698937,2.648412332,2.512877622,0
16,2580,0.391825179,2.401366593,0.601442537,6.128668399,26.61140747,2.124882561,45.29268809,3.195116863,3.531106853,0.160052156,0
16,2595,0.306281946,1.174348825,0.542072534,3.834208451,34.02449181,0.270649729,2.373126636,1.878120381,0.048690175,3.011428449,0
16,2610,0.33015186,1.234825246,0.438130394,3.740173521,27.07404002,0.788053356,4.488516912,0.427613591,0.195402678,0.037872228,0
16,2625,0.315054571,1.254529161,0.464137489,3.98194242,25.17935662,0.460804918,5.177735453,0.149298157,0.181803115,0.772715021,0
16,2640,0.320293864,1.512466082,0.511599758,4.722120069,32.26264036,0.574371683,14.20004939,1.202147056,1.336622031,2.257669629,0
16,2655,0.301702603,1.182462236,0.437835966,3.919297432,35.0190321,0.171388008,2.656923679,0.434144843,0.084064934,3.436914667,0
16,2670,0.344234092,1.106777332,0.540383988,3.215188034,23.13975154,1.093299423,0.009559514,1.840663601,1.0144806,1.645302957,0
16,2685,0.333044358,1.19864596,0.527169914,3.599057999,26.70326167,0.850751051,3.223010293,1.547537646,0.415569923,0.120754907,0
16,270,0.262668751,1.184951302,0.371401497,4.511200131,25.68614644,0.674708724,2.743988145,1.90785138,1.007546525,0.555899184,0
16,2700,0.346196207,1.191689759,0.546920661,3.442238061,29.00574542,1.135830174,2.979691004,1.985665709,0.660239065,0.864298305,0
16,2715,0.243530074,1.538105288,0.401208209,6.315874112,33.07059387,1.089558172,15.09687708,1.246653265,3.823183624,2.603329917,0
16,2730,0.3200922,1.517109627,0.477589768,4.73960199,32.77820173,0.570000423,14.36247487,0.447708202,1.363897176,2.478238127,0
16,2745,0.333445433,1.159606724,0.515803336,3.477650638,28.01190097,0.859444752,1.857466177,1.295394424,0.604988662,0.43910978,0
16,2760,0.332313956,1.114352872,0.510277089,3.353313493,25.66666667,0.834918878,0.274542501,1.172806477,0.798978426,0.564233061,0
16,2790,0.359664981,0.443288267,0.532349521,1.232503274,31.70049652,1.427778972,23.19846605,1.662436152,4.107848613,2.017172125,0
16,2805,0.284758221,0.691670535,0.449200356,2.428974774,34.70301797,0.195897963,14.51036202,0.182050161,2.241123886,3.301716869,0
16,2820,0.25,0.723240571,0.409237621,2.892962283,28.50539051,0.949316224,13.40608127,1.06853793,1.517214495,0.650235465,0
16,2835,0.288295726,0.613665516,0.4283248,2.128597346,28.62413496,0.119219103,17.23888093,0.645129715,2.709770212,0.701036952,0
16,285,0.171718131,1.363728748,0.353592907,7.941670115,22.71139326,2.646151925,8.997401712,2.302896855,6.359736813,1.828564057,1
16,2850,0.293883694,0.85378052,0.419110297,2.905164658,29.78367922,0.001905544,8.839955559,0.849533739,1.498176453,1.197115502,0
16,2865,0.297245415,1.107221101,0.479734954,3.724939204,28.33333333,0.074774136,0.025081995,0.495294544,0.219171131,0.576625618,0
16,2880,0.327877918,1.219340991,0.50258388,3.7188872,31.69285464,0.738763435,3.946896857,1.002149092,0.228613417,2.013902759,0
16,2895,0.194823521,1.156107852,0.393781606,5.934128721,30.07283686,2.145320104,1.735079988,1.411396553,3.22758769,1.320823503,1
16,2910,0.277777778,1.191058642,0.440694284,4.287811113,26.00640789,0.347205856,2.957615333,0.370739163,0.659016866,0.418884291,0
16,2925,0.249263621,1.14790371,0.342270825,4.605179462,24.70023224,0.965277947,1.448109249,2.554053007,1.154172283,0.977694977,0
16,2940,0.25906388,1.194729213,0.369897304,4.611716664,28.3808918,0.752847802,3.08600734,1.941218694,1.164371571,0.596972176,0
16,2955,0.333333333,0.85163377,0.504636443,2.55490131,28.36246529,0.857014879,8.915046223,1.047680814,2.04465437,0.589088912,0
16,2970,0.302799962,0.53117541,0.491384648,1.754212271,28.74777781,0.195174349,20.12428267,0.753718096,3.293882644,0.753934085,0
16,2985,0.259694099,1.007695483,0.450130414,3.880317213,30.01110803,0.739187191,3.456200829,0.161418817,0.023248327,1.294414551,0
16,30,0.271607238,1.184535774,0.394147112,4.361208421,30.3659244,0.480958309,2.729453478,1.403288582,0.773530726,1.446212805,0
16,300,0.384394301,1.598510785,0.563201193,4.158518432,25.74449722,1.96381104,17.20978651,2.346814479,0.457295518,0.530935439,0
16,3000,0.225594298,1.901578292,0.455826931,8.429194842,34.7050592,1.478333571,27.81071246,0.035053786,7.120368774,3.302590153,0
16,3015,0.5,2.993392062,0.703845858,5.986784125,39.19304055,4.469677085,66.0010056,5.466715429,3.309740207,5.222647331,0
16,3030,0.254753738,1.183375811,0.408296874,4.645175449,34.74879087,0.846274318,2.68887941,1.089406392,1.216573684,3.321299525,0
16,3045,0.239933901,1.184535774,0.442370138,4.936925412,27.00617072,1.167508712,2.729453478,0.333563939,1.671759511,0.00883625,0
16,3060,0.229248216,1.199819928,0.351178407,5.233715442,26.33950406,1.399131339,3.264074248,2.356457369,2.134808809,0.27637842,0
16,3075,0.280525108,1.230793031,0.471055896,4.387461221,26.67900811,0.287654809,4.347475022,0.302768222,0.814490122,0.131131113,0
16,3090,0.319744307,1.224900325,0.438194227,3.830874544,31.00537495,0.562459503,4.141355482,0.426197577,0.053891709,1.719783818,0
16,3105,0.308889572,1.178511302,0.464149245,3.81531592,26.33950406,0.327172564,2.518724909,0.14955896,0.078166142,0.27637842,0
16,3120,0.34,1.173230833,0.538756655,3.450678922,39.37505355,1.001521367,2.334020656,1.804564707,0.647069707,5.300516498,0
16,315,0.370547837,1.67058707,0.524982832,4.508424834,31.5502844,1.663675464,19.7309257,1.499021909,1.00321653,1.952908075,0
16,330,0.531546632,3.244344802,0.873374787,6.103593946,27.84058812,5.153481025,74.77902155,9.227351963,3.491985903,0.365818373,1
16,345,0.641804178,1.880682052,0.715826388,2.930305094,31.66385498,7.54342065,27.07978788,5.73247784,1.458952556,2.001496065,1
16,405,0.325779182,1.078817016,0.448489525,3.311497712,22.70316944,0.693271298,0.968457714,0.197818435,0.864219055,1.832082388,1
16,420,0.326086957,1.256656485,0.446810935,3.853746553,22.0148148,0.699942609,5.25214659,0.235054356,0.018206994,2.126575646,1
16,435,0.227038305,1.509230856,0.379530231,6.647472368,32.10375572,1.447033319,14.08688522,1.727532823,4.340540423,2.189695283,0
16,45,0.327748547,1.191711499,0.501759322,3.636054258,24.94279485,0.735959198,2.980451461,0.983858042,0.357848674,0.873921353,0
16,450,0.128991996,1.095302692,0.328274098,8.491245377,27.14754454,3.572282474,0.391809181,2.864540446,7.217179494,0.069319078,1
16,465,0.26,0.92316391,0.412236523,3.550630422,32.3487968,0.732556492,6.413010541,1.002013711,0.49112622,2.294529251,0
16,480,0.270598541,1,0.445952389,3.695511431,23.03587235,0.502822809,3.725379291,0.254099369,0.265084095,1.689744759,0
16,495,0.247114594,1.292047892,0.47336909,5.228537374,21.0400025,1.011860201,6.490094175,0.354081472,2.126730032,2.5436218,0
16,510,0.402161272,1.449357424,0.541967608,3.603920928,26.59102855,2.348927432,11.99258673,1.875792818,0.407982823,0.168770706,0
16,525,0.402938644,1.498194242,0.473303602,3.718169666,23.8561245,2.365777723,13.70083813,0.352628764,0.229732907,1.338822841,0
16,540,0.423206483,1.571143899,0.565519817,3.712475969,28.83456724,2.805102869,16.25252674,2.398248179,0.238616164,0.791064514,0
16,555,0.202151885,1.460257834,0.377722632,7.223567733,22.68872443,1.986470684,12.37386956,1.767630535,5.239359544,1.838262281,0
16,570,0.263473692,1.137132053,0.433936987,4.315922565,21.71348473,0.657260832,1.071330056,0.520635345,0.702876116,2.255491281,0
16,585,0.382762131,1.319213627,0.437592083,3.446562552,21.13441655,1.928432176,7.440317941,0.439554865,0.653492032,2.503229392,0
16,60,0.280827978,1.167930863,0.463990724,4.158883564,27.75003518,0.281089795,2.148634249,0.146042507,0.457865194,0.327077834,0
16,600,0.391076944,1.348171935,0.512089917,3.447331669,21.79821583,2.108663848,8.453243689,1.213020168,0.652292062,2.219241452,0
16,615,0.400693843,1.414213562,0.462842424,3.529411765,22.72583827,2.317119476,10.76329798,0.120569922,0.52423139,1.822384164,0
16,630,0.263473692,1.297211864,0.442080397,4.923496738,22.34814814,0.657260832,6.670723528,0.339991223,1.650808208,1.983968311,0
16,645,0.142421823,1.264548781,0.411788517,8.878897592,22,3.28117791,5.528209342,1.011951759,7.821991206,2.132913746,1
16,660,0.272727273,1.156038476,0.452043173,4.238807745,30.7103473,0.456680469,1.732653293,0.11898836,0.582562226,1.593564498,0
16,675,0.221487254,1.126529881,0.418198531,5.08620636,29.3792558,1.567357739,0.700479194,0.86975931,1.904666385,1.024094267,1
16,690,0.326086957,1.141151185,0.510033519,3.499530301,26.72845969,0.699942609,1.211914305,1.167403394,0.570852197,0.10997464,0
16,705,0.333044358,1.177667,0.519923949,3.536066512,22.73308122,0.850751051,2.489192278,1.386801422,0.51384871,1.819285468,0
16,720,0.312229085,1.197404601,0.470236184,3.835019404,27.6904459,0.399559764,3.179589093,0.284584657,0.047424933,0.301584227,0
16,735,0.327631909,1.212183053,0.449503237,3.699832099,27.67878787,0.733430957,3.696521062,0.175331395,0.258343024,0.296596668,0
16,75,0.138767514,1.090083139,0.330351775,7.855463493,25.70534176,3.360388617,0.574382685,2.818451635,6.225237969,0.547687004,0
16,750,0.392137907,1.214505481,0.533260469,3.097138684,25.68614644,2.13166124,3.77775669,1.682643568,1.198660199,0.555899184,0
16,765,0.349179516,1.298019736,0.4965605,3.717342155,26.34591194,1.200496316,6.698981865,0.868533281,0.231023982,0.273636984,0
16,780,0.349179516,1.195601594,0.499542115,3.424031302,26.35231983,1.200496316,3.116522144,0.934674043,0.688645097,0.270895549,0
16,90,0.191463952,1.10868668,0.4341777,5.790576605,21.68217053,2.218142037,0.076346146,0.515295655,3.003618892,2.268888187,0
17,0,0.28010353,1.222326814,0.329220389,4.363839377,16.35414636,0.861992764,1.002924105,0.05474016,1.109469855,0.760879665,0
17,15,0.270171613,1.089174628,0.391707991,4.031417712,17.59121353,0.539944582,0.362023576,1.251197125,0.2047435,0.651934422,0
17,1500,0.210284273,0.730382604,0.274590548,3.47331065,41.03631778,1.401937346,1.36494768,1.196456965,1.314213354,1.412814087,1
17,1530,0.478415112,2.14096016,0.727663115,4.47510981,44.56620804,7.292361376,5.42457586,8.272371008,1.41230599,1.723682215,0
17,1545,0.286513373,0.818636516,0.377986696,2.857236671,46.02171951,1.069835661,0.940155711,0.964433824,2.990934288,1.851865271,0
17,1560,0.330048262,0.747137504,0.512723809,2.263721975,46.87578595,2.481479816,1.28430143,3.780323907,4.606257365,1.927080651,0
17,1575,0.181472309,0.93060593,0.357996708,5.128087772,47.16890272,2.336182048,0.401214079,0.546660228,3.189465642,1.952894672,1
17,1590,0.5786871,1.725371065,0.765538637,2.981526743,47.7028952,10.54373903,3.424223641,9.063936932,2.652663605,1.999921981,0
17,1605,0.427118713,1.27872214,0.570659567,2.993833096,49.81610182,5.629045758,1.27437135,4.991131546,2.619170356,2.186026516,0
17,1620,0.470874267,1.548736551,0.676470788,3.289066023,44.33951155,7.047845074,2.574029916,7.202495305,1.815657716,1.703717652,0
17,1635,0.184340977,0.809067435,0.281397781,4.388972254,43.05444405,2.243163816,0.986214509,1.054191632,1.177872062,1.590545146,1
17,1650,0.149719872,0.774274314,0.237562925,5.171486608,38.02217089,3.365773325,1.153684004,1.970302531,3.307580901,1.147366119,1
17,1665,0.373971238,1.116880782,0.559606665,2.986541929,32.67692308,3.905707891,0.495381421,4.760135376,2.639014162,0.676624238,0
17,1755,0.170469437,1.06870575,0.33487279,6.269192687,25.89117442,2.692956583,0.263500862,0.063390178,6.295122695,0.079021248,1
17,1770,0.145745772,0.97301357,0.395643571,6.67610152,25.89117442,3.494635839,0.197093668,1.333447373,7.402575015,0.079021248,1
17,1785,0.144222051,0.92911133,0.382593142,6.442227962,25.14951801,3.54404338,0.408408028,1.060704597,6.76605943,0.013705523,1
17,1800,0.189513504,0.91379399,0.354846107,4.821788259,25.24010639,2.075441616,0.482134881,0.480815367,2.355833931,0.021683403,1
17,1815,0.271616073,0.974117606,0.400512292,3.586376884,23.55072277,0.586782025,0.191779622,1.435199463,1.006489726,0.127096158,0
17,1830,0.391304348,1.143953426,0.592560188,2.923436534,27.85125433,4.467744087,0.625690001,5.448835739,2.810763238,0.251640317,0
17,1845,0.221803019,0.653989048,0.364192836,2.948512834,27.39909334,1.028435289,1.732652274,0.67615399,2.742515009,0.211819691,0
17,1875,0.260623346,1.102871947,0.374290255,4.231669822,26.26172353,0.230336434,0.427952789,0.887181388,0.74975419,0.111654531,0
17,1890,0.222789277,1.699166896,0.503383218,7.626789383,25.833598,0.996455275,3.298095291,3.585113568,9.989988697,0.073950644,1
17,1905,0.187498608,1.545293187,0.411737784,8.241624862,26.87731533,2.140775808,2.557455994,1.669802607,11.6633389,0.165868077,1
17,1920,0.162882204,1.379606798,0.387542969,8.46996644,27.624385,2.938977059,1.759958803,1.164151738,12.28479852,0.231660533,1
17,1935,0.162882204,1.301295572,0.391642307,7.989182018,27.23614154,2.938977059,1.383023901,1.249824388,10.97628472,0.197468956,1
17,1950,0.193709711,1.235892965,0.439072817,6.380129104,27.55041467,1.939377164,1.06822197,2.241081344,6.597049767,0.225146162,1
17,1965,0.232189144,0.858833288,0.357154067,3.698852041,27.07467125,0.691659131,0.746676856,0.529049762,0.700374784,0.183248693,1
17,2010,0.318440035,0.859064181,0.448638115,2.697726683,27.89340493,2.105076294,0.745565505,2.440987882,3.425060293,0.255352409,0
17,2025,0.28341872,0.871738377,0.491168918,3.075796752,27.6689029,0.969489717,0.68456088,3.329845175,2.396096209,0.235581107,0
18,0,0.178457653,0.923538448,0.35981985,5.175112607,54.44933149,1.413437892,1.148954281,1.274526528,1.393919509,1.382596912,1
18,1098,0.30782517,0.658894955,0.444564819,2.140484339,45.52215705,0.747277476,1.288569603,0.106521709,0.903699449,0.433773052,0
18,1107,0.302968485,0.813953886,0.509700381,2.686595884,42.99076284,0.666160416,0.139615322,1.168004818,0.490220061,0.948823861,0
18,1116,0.220183205,0.793169009,0.451232345,3.602313849,34.00166483,0.716531554,0.051825746,0.215179195,0.203100759,2.777793121,0
18,1125,0.309075749,0.821101787,0.446678739,2.656636081,39.82466315,0.768164838,0.205451743,0.140971253,0.512903634,1.593015191,0
18,1143,0.352635959,0.761597327,0.502973557,2.159726788,63.38713823,1.495713888,0.342619711,1.058380989,0.889130345,3.20113018,0
18,1152,0.370823639,0.97746983,0.556879135,2.63594261,54.93997176,1.799487199,1.645694368,1.936854419,0.528571355,1.482425167,0
18,1161,0.343311253,0.98921869,0.530448716,2.881404795,33.35813131,1.33997127,1.753908354,1.506130516,0.342723693,2.908729844,0
18,1170,0.338998611,0.970658862,0.469848161,2.863312212,28.7007804,1.267940889,1.58296131,0.518552255,0.356422195,3.856339008,0
18,1179,0.324056353,1.02019386,0.485282829,3.148198919,31.00537495,1.018373095,2.039208088,0.770083649,0.140724904,3.387434053,0
18,1188,0.205793361,0.904394123,0.359509043,4.394671034,26.03132158,0.956872851,0.972623674,1.279591598,0.803020988,4.399481168,0
18,1197,0.338902368,0.910226563,0.479258738,2.685807624,41.38962614,1.266333426,1.026343914,0.671911916,0.490816879,1.274599574,0
18,1206,0.258519057,0.945248396,0.391682665,3.656397358,27.38866626,0.076240501,1.348915814,0.755273474,0.244049199,4.123308666,0
18,1215,0.294117647,0.92866988,0.467200927,3.157477591,28.76499363,0.518332408,1.196217821,0.475411537,0.133699709,3.843273845,0
18,1224,0.352788619,0.91363957,0.514508957,2.589764863,47.42532285,1.498263645,1.057779736,1.246367882,0.563534078,0.046544907,0
18,1233,0.235192413,0.878805535,0.378913623,3.736538627,26.44000019,0.465845552,0.736937567,0.963364437,0.304726845,4.316329265,0
18,1242,0.230562864,0.905745734,0.370321076,3.928411195,22.15233741,0.543168968,0.985072814,1.103393071,0.450000009,5.188719734,1
18,1251,0.161290323,0.936221164,0.285544174,5.804571214,34.35712636,1.700169171,1.265769634,2.484961708,1.870503756,2.705469044,1
18,1260,0.235295506,0.966337327,0.403510304,4.106909408,23.83491702,0.464123676,1.5431574,0.562524084,0.585146999,4.846373218,1
18,1269,0.28819917,0.963152337,0.39069062,3.341967767,25.41643809,0.419481133,1.513821752,0.771440344,0.005983998,4.524588604,1
18,1278,0.205794314,0.936000565,0.359966499,4.54823337,18.11118851,0.956856943,1.263737788,1.272136663,0.91928819,6.010953189,1
18,1287,0.285597739,0.932122556,0.442380055,3.263760277,29.07365485,0.376031646,1.22801902,0.070917664,0.053229519,3.780472005,0
18,1296,0.147146865,1.123579521,0.287845137,7.635769346,37.76349628,1.936395289,2.991451479,2.447464007,3.25696535,2.012391067,0
18,1305,0.159266612,1.071816716,0.289844218,6.729701243,28.79463295,1.733969486,2.514685276,2.414885936,2.570950765,3.837243271,0
18,1314,0.209568411,1.060003782,0.376692864,5.058032251,35,0.893821411,2.405881132,0.999555083,1.30527404,2.574666585,0
18,1323,0.220863052,1.160289157,0.334103106,5.253432595,32.08588837,0.705176649,3.329569054,1.693620008,1.453218202,3.167587097,0
18,1332,0.233553106,1.561015501,0.372269948,6.683771112,32.55242442,0.493225502,7.020496893,1.071633237,2.536175521,3.072663214,0
18,1341,0.28168521,1.458505555,0.413761568,5.177785348,37.16815698,0.310684016,6.076319354,0.395464149,1.395943131,2.133521939,0
18,135,0.265729646,0.972022421,0.408543316,3.657937435,41.01983172,0.044191828,1.595520494,0.4805035,0.245215243,1.349839895,1
18,1350,0.181071492,1.048324745,0.38345904,5.789562637,37.34222222,1.369781158,2.298310262,0.889289948,1.859140259,2.098105707,0
18,1359,0.232929471,1.032498907,0.382505864,4.432667548,33.11340038,0.503641542,2.152544879,0.904823408,0.831789425,2.958524088,0
18,1368,0.228517303,0.9849876,0.36818681,4.310341447,34.61770532,0.577334229,1.714937507,1.138174176,0.739172227,2.652450277,0
18,144,0.223961638,0.930700731,0.364380184,4.155625666,36.02740946,0.653423613,1.214923164,1.200208945,0.622031714,2.365624442,1
18,18,0.201032328,0.848573954,0.385494616,4.221082059,48.11434911,1.036392325,0.458486736,0.856117134,0.671590947,0.093648007,1
18,225,0.202392605,1.020116687,0.412454097,5.040286363,39.58901989,1.013672783,2.038497278,0.416771368,1.291838033,1.640960411,1
18,234,0.19338036,1.095012901,0.385268457,5.662482491,36.76647278,1.164196633,2.728335935,0.859802749,1.762923613,2.215250722,1
18,243,0.16588913,1.133827038,0.37574102,6.834848311,44.3283397,1.623359217,3.085837202,1.01506684,2.650561141,0.676673422,1
18,252,0.161471768,1.023817749,0.363438358,6.340537174,46.62869275,1.697138638,2.072586262,1.215557437,2.276301581,0.208631466,1
18,261,0.179205099,1.093133626,0.375657148,6.099902481,44.36470404,1.400953936,2.711026694,1.016433656,2.094108975,0.669274543,1
18,27,0.208671811,0.753966732,0.352118868,3.613170026,50.71195674,0.90879656,0.412902019,1.400025757,0.211320335,0.622170946,1
18,270,0.163393479,1.141336276,0.317724831,6.985200878,49.48579155,1.665041934,3.155001754,1.960528924,2.764398118,0.372688915,1
18,279,0.154416235,1.011003737,0.336745901,6.547263211,46.11710867,1.81498119,1.954561591,1.650551634,2.432820805,0.31272106,1
18,288,0.153417171,1.042993671,0.291005751,6.798415478,42.8455424,1.831667708,2.249207901,2.395957002,2.62297662,0.978371176,1
18,297,0.188921674,0.89724936,0.326917988,4.749319353,32.40230337,1.238666269,0.906816159,1.810712447,1.07153714,3.103207633,1
18,306,0.205939719,0.761135286,0.303681353,3.695913005,33.45372829,0.954428362,0.346875382,2.189388774,0.273967822,2.889279177,1
18,315,0.245387007,0.84193063,0.367898093,3.431031824,10.81024968,0.295573938,0.397297764,1.142879266,0.073417386,7.496440684,1
18,342,0.224456965,0.85449566,0.364302357,3.806946518,15.55310255,0.645150592,0.513029163,1.201477256,0.358035023,6.531434841,1
18,351,0.196612474,0.903876908,0.332016837,4.597251087,25.24609523,1.110213393,0.967859809,1.727618932,0.956401149,4.559247459,1
18,36,0.223609061,0.830722836,0.397666411,3.715067859,52.38684401,0.659312401,0.294067324,0.657759225,0.288470605,0.96295234,1
18,360,0.16371143,0.962224699,0.278971301,5.877565793,21.52791255,1.659731483,1.505277653,2.592076681,1.925770403,5.315768506,1
18,387,0.181847085,0.956871174,0.312580019,5.261954963,34.48193373,1.356827084,1.455968503,2.044371468,1.459670773,2.680075078,1
18,396,0.165308232,0.92598578,0.291712839,5.601570902,25.04361281,1.633061462,1.171495665,2.384433926,1.716805404,4.600445601,1
18,405,0.175721902,0.931861813,0.289193615,5.303048743,20.49090359,1.459130796,1.225617428,2.425488512,1.490784254,5.526763814,1
18,432,0.19104018,0.986566877,0.320940157,5.164185239,24.07168311,1.203282662,1.729483587,1.908130291,1.385646032,4.798199541,1
18,441,0.17792992,0.953230292,0.317134978,5.357335596,24.23610033,1.422252164,1.422433821,1.970141478,1.531886653,4.764746345,1
18,45,0.209758031,0.906261362,0.36109883,4.320508526,47.84109278,0.890654349,0.98982205,1.253683594,0.746870064,0.038049833,1
18,450,0.171107609,1.006461407,0.421863205,5.882037693,58.86034011,1.536199401,1.912724029,0.263435632,1.929156229,2.280083975,1
18,459,0.194131598,0.803522663,0.352705339,4.139061708,58.39299622,1.151649343,0.043537563,1.390468311,0.609490585,2.184995724,1
18,468,0.248782988,1.411386494,0.469517961,5.67316321,51.52227863,0.238853763,5.642324787,0.513171141,1.771010344,0.78704331,1
18,477,0.191073472,1.234097099,0.450789012,6.458756863,61.08586234,1.202726613,4.009384072,0.207954416,2.365809678,2.732900459,1
18,54,0.184498497,0.898123977,0.340583167,4.86792029,50.56477628,1.312542816,0.914871899,1.588017558,1.161333891,0.592224834,1
18,567,0.172394472,0.908194648,0.363403262,5.268119328,54.12481108,1.514706035,1.007628763,1.216129374,1.46433802,1.31656828,1
18,585,0.179705277,0.890007485,0.302106017,4.952595154,45.86594104,1.392599882,0.840114181,2.215061265,1.225444074,0.36382495,1
18,603,0.204730965,0.860187175,0.393252027,4.201548968,59.45936537,0.974617147,0.565451403,0.729698318,0.656801788,2.401964813,1
18,63,0.19697204,0.875386412,0.388072275,4.444216604,51.50713168,1.104207856,0.705445406,0.814110272,0.840533603,0.783961431,1
18,666,0.192004698,0.872858422,0.354010551,4.546026369,46.37774962,1.187173134,0.682161113,1.369197896,0.917617195,0.259689679,1
18,72,0.300272915,0.916112299,0.455815832,3.050932178,43.69761661,0.621138605,1.08055504,0.289874089,0.214368819,0.805003666,1
18,738,0.184075583,0.877786862,0.332858966,4.768621937,47.56242639,1.319606392,0.727554981,1.713895162,1.086151774,0.018649099,1
18,747,0.190376034,0.850324648,0.340973744,4.466553,45.2646267,1.214375319,0.474611661,1.581652502,0.857445239,0.486171534,1
18,756,0.184080069,0.859842583,0.340884747,4.671024898,41.99650299,1.31953147,0.562277507,1.583102841,1.012257779,1.151121211,1
18,81,0.285840252,0.798288768,0.445954831,2.792779406,31.43243225,0.380082128,0.004669723,0.129174079,0.409824951,3.300542723,0
18,819,0.216760479,1.567047737,0.50055822,7.229397829,56.28169635,0.77369843,7.07605737,1.019019403,2.949287829,1.755419524,1
18,846,0.256961367,1.629916827,0.453809969,6.343042336,38.22479877,0.102257273,7.655119062,0.257185509,2.278198323,1.91853203,1
18,855,0.242538229,1.506727308,0.539386083,6.212329152,43.04864558,0.343154651,6.520470368,1.651778509,2.179230983,0.937046734,1
18,9,0.200785086,0.862580959,0.368220702,4.296040978,52.09471391,1.040521796,0.587499575,1.13762186,0.728344862,0.903514009,1
18,90,0.269878503,0.802669093,0.401616077,2.974186848,14.21138649,0.113486642,0.035675677,0.593393408,0.272475285,6.804427462,1
19,0,0.233238076,0.989781432,0.422893022,4.243652879,34.53471449,1.402314395,1.378094778,0.313040793,1.413947617,0.664690637,0
19,15,0.275600052,0.940001474,0.434760645,3.410744913,47.31103539,0.859699791,0.414018143,1.037843073,0.730724639,1.413381751,0
19,270,0.269661824,0.924722365,0.395648583,3.429192725,34.01826614,0.542614603,0.964076636,1.350883866,0.683222979,0.748691114,0
19,30,0.33695557,0.856470038,0.446077966,2.54178923,44.33932085,4.135917414,3.421207656,1.729036168,2.968216919,0.930031498,0
19,345,0.239861891,0.957893561,0.362848545,3.99352126,38.20387594,1.048620698,0.230109359,3.354110691,0.769878445,0.067900438,0
19,390,0.178895415,0.820868983,0.328209889,4.588541215,38.29479126,4.304064559,4.702870243,5.469629142,2.302007854,0.053113033,0
19,405,0.164044679,0.818975976,0.318629498,4.992395867,43.02325058,5.097053427,4.77101981,6.054741164,3.341901699,0.715972279,0
19,420,0.100295422,0.861207463,0.295078629,8.586707636,43.70908673,8.501090208,3.250657073,7.493085023,12.59697074,0.827523732,0
19,45,0.378575294,1.017630269,0.498856323,2.688052507,44.54666648,6.35829742,2.380672197,4.952417224,2.591600528,0.963756327,0
19,60,0.187217589,1.034733098,0.352936978,5.526901093,39.14431801,3.859683095,2.99638587,3.959448908,4.718210456,0.085062744,0
19,630,0.159673889,1.841997774,0.240638697,11.53599872,35.5062768,5.33044172,32.05847278,10.81794497,20.19116243,0.506665738,0
